effect,group,term,estimate,std.error,statistic,df,p.value,rep,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
ran_pars,subj_id,cor__(Intercept).cat,0.9999994616881575,NA,NA,NA,NA,69,,30,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),83.09707796164355,NA,NA,NA,NA,69,,30,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.51221117026148,NA,NA,NA,NA,69,,30,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),789.9283355019186,22.68932456619818,34.81497799536652,47.89279090527295,1.152196041800733e-35,70,,30,15,800,100,100,80,40,0.2,200
fixed,NA,cat,112.48247662215762,29.804342545243216,3.7740297894982375,30.217688837467353,7.018510040967313e-4,70,,30,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),71.67650473587511,NA,NA,NA,NA,70,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),95.0853694389962,NA,NA,NA,NA,70,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,32.205916375624646,NA,NA,NA,NA,70,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.2504635134896095,NA,NA,NA,NA,70,,30,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,194.83952362952996,NA,NA,NA,NA,70,,30,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),779.6263025991238,23.975425387242083,32.51772554634139,59.84844471404597,9.694902487633964e-40,71,,30,20,800,100,100,80,40,0.2,200
fixed,NA,cat,35.31150967246867,36.143847912063904,0.9769715100168561,42.902801287099095,0.3340601764862079,71,,30,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),104.11554606165049,NA,NA,NA,NA,71,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.58235749496188,NA,NA,NA,NA,71,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,48.09162769368097,NA,NA,NA,NA,71,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4052141922558225,NA,NA,NA,NA,71,,30,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,208.76749764600612,NA,NA,NA,NA,71,,30,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),793.85276142372,20.49378250280848,38.73627337046882,63.85910512417314,4.493988732151478e-46,72,,30,25,800,100,100,80,40,0.2,200
fixed,NA,cat,99.31386484887092,30.142920794580586,3.294765810044746,55.3733093653105,0.0017215295026139208,72,,30,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.72901365688544,NA,NA,NA,NA,72,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.89161747432962,NA,NA,NA,NA,72,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,48.87880766567064,NA,NA,NA,NA,72,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.030933911233486808,NA,NA,NA,NA,72,,30,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,189.57276466783327,NA,NA,NA,NA,72,,30,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),829.3966261230804,26.676917811668535,31.09042176380289,30.44043718237162,1.2596463518716344e-24,73,,40,10,800,100,100,80,40,0.2,200
fixed,NA,cat,97.16507229777199,48.822396415617355,1.990174170694553,22.522180394762408,0.058845264812709505,73,,40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.56883302397131,NA,NA,NA,NA,73,,40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,78.56227296010636,NA,NA,NA,NA,73,,40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3467499025693603,NA,NA,NA,NA,73,,40,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.28463419586673,NA,NA,NA,NA,73,,40,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,188.47291508813476,NA,NA,NA,NA,73,,40,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),804.4128513112182,20.642077738963057,38.96956796131257,43.88951846884606,1.0906835219097051e-35,74,,40,15,800,100,100,80,40,0.2,200
fixed,NA,cat,96.01536648919371,38.16402631909904,2.515860503983124,34.606640355935404,0.0166713161196852,74,,40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),60.739878673631516,NA,NA,NA,NA,74,,40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,69.58295696160616,NA,NA,NA,NA,74,,40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.13471002108193467,NA,NA,NA,NA,74,,40,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.02741107789285,NA,NA,NA,NA,74,,40,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.56008655411856,NA,NA,NA,NA,74,,40,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),766.5328151770266,20.710262946924342,37.01222032484448,68.82825624036238,3.612644756880136e-47,75,,40,20,800,100,100,80,40,0.2,200
fixed,NA,cat,58.27226366135667,28.80537045471677,2.0229652575710864,45.299225976642475,0.04900242952657902,75,,40,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),81.11179820957014,NA,NA,NA,NA,75,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),97.95460736034508,NA,NA,NA,NA,75,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,54.2586074360281,NA,NA,NA,NA,75,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.35770199369108135,NA,NA,NA,NA,75,,40,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.2292351113035,NA,NA,NA,NA,75,,40,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),788.7395527220519,18.762388412660176,42.03833410621855,79.42237826221519,4.976686225047407e-56,76,,40,25,800,100,100,80,40,0.2,200
fixed,NA,cat,128.16604301450366,30.089337432398576,4.259516956877269,60.62758187968364,7.249662450908134e-5,76,,40,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),94.13927115026067,NA,NA,NA,NA,76,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.67446107450763,NA,NA,NA,NA,76,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,68.18399632379479,NA,NA,NA,NA,76,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.07819661880104799,NA,NA,NA,NA,76,,40,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.20689728059853,NA,NA,NA,NA,76,,40,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),797.9013030097132,20.87931030049178,38.21492623685562,25.49395287924778,4.927043728988039e-24,77,,50,10,800,100,100,80,40,0.2,200
fixed,NA,cat,98.0749357028728,39.75763268295371,2.4668203080643414,21.317697782967706,0.022179031188405907,77,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),52.466004900229876,NA,NA,NA,NA,77,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,53.432899823514354,NA,NA,NA,NA,77,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.11081025522952005,NA,NA,NA,NA,77,,50,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),82.7194668866238,NA,NA,NA,NA,77,,50,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.89198846082417,NA,NA,NA,NA,77,,50,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),784.963132573008,19.193161345678554,40.89806355687969,49.27612499228802,1.0804914625903485e-39,78,,50,15,800,100,100,80,40,0.2,200
fixed,NA,cat,125.25509366802554,32.82369789488899,3.8159958109878027,29.958186089607253,6.325525639976866e-4,78,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),70.40937573679508,NA,NA,NA,NA,78,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,4.918277450449579,NA,NA,NA,NA,78,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.9999991082963979,NA,NA,NA,NA,78,,50,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),85.26557376095819,NA,NA,NA,NA,78,,50,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.82543283468715,NA,NA,NA,NA,78,,50,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),816.3738482456446,22.478129260959687,36.31858500180144,58.74792649696764,5.981882709134565e-42,79,,50,20,800,100,100,80,40,0.2,200
fixed,NA,cat,99.19447908372351,40.68484798054844,2.438118464425594,42.31230938661784,0.019042103952988703,79,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),72.20996934934863,NA,NA,NA,NA,79,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,50.66263356037744,NA,NA,NA,NA,79,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.29331835793813454,NA,NA,NA,NA,79,,50,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),123.4861600532923,NA,NA,NA,NA,79,,50,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.7959178959723,NA,NA,NA,NA,79,,50,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),797.298247526074,18.465643945295383,43.17738660444642,87.49239971761233,8.900820787326013e-61,80,,50,25,800,100,100,80,40,0.2,200
fixed,NA,cat,121.4721401934559,29.128740037661153,4.17018175301788,49.90054470385636,1.2113448054268245e-4,80,,50,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.85076242703887,NA,NA,NA,NA,80,,50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.51924077304928,NA,NA,NA,NA,80,,50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,12.71086483563177,NA,NA,NA,NA,80,,50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3357286804190577,NA,NA,NA,NA,80,,50,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.27104012458938,NA,NA,NA,NA,80,,50,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),803.8428095959504,32.914708583032116,24.421993819818898,20.655903996886657,1.0209991973630944e-16,81,,10,10,800,100,100,80,40,0.2,200
fixed,NA,cat,131.18750261769384,57.807176918981,2.2693981891134074,20.438245964678092,0.03420828916782584,81,,10,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),108.98019608047922,NA,NA,NA,NA,81,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),54.35818027356861,NA,NA,NA,NA,81,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,43.59842244624967,NA,NA,NA,NA,81,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999998534094724,NA,NA,NA,NA,81,,10,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.00898860385394,NA,NA,NA,NA,81,,10,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),775.3211647918142,35.04126413676685,22.125947333569876,20.71436297007241,6.830124182184585e-16,82,,10,15,800,100,100,80,40,0.2,200
fixed,NA,cat,80.14299812888929,49.55030884530062,1.6174066316942866,27.005511399499092,0.11741327141999797,82,,10,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),116.63553421106508,NA,NA,NA,NA,82,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.99567886497302,NA,NA,NA,NA,82,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.96246274006328,NA,NA,NA,NA,82,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.09915286067944334,NA,NA,NA,NA,82,,10,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,188.46638809045817,NA,NA,NA,NA,82,,10,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),848.4144461564487,25.127059411518953,33.764971549655804,25.11100635248623,1.8964222067077404e-22,83,,10,20,800,100,100,80,40,0.2,200
fixed,NA,cat,82.65686372773386,39.16855060392347,2.11028650417956,39.78443005578052,0.04117040032519239,83,,10,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),107.57540017435525,NA,NA,NA,NA,83,,10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),49.869189502168425,NA,NA,NA,NA,83,,10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,5.893489945167593,NA,NA,NA,NA,83,,10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,83,,10,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,193.24993189428798,NA,NA,NA,NA,83,,10,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),806.1068797664936,30.50342147650588,26.426769219556807,14.654028723413855,8.989841599994316e-14,84,,10,25,800,100,100,80,40,0.2,200
fixed,NA,cat,106.3063755302198,31.936250903734386,3.328705546892767,47.73611356841011,0.0016872075971254856,84,,10,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),92.91709515760749,NA,NA,NA,NA,84,,10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.56302699365784,NA,NA,NA,NA,84,,10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,15.73232507769844,NA,NA,NA,NA,84,,10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999999172756079,NA,NA,NA,NA,84,,10,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,195.0918343847993,NA,NA,NA,NA,84,,10,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),752.7176305826725,30.394836224298025,24.76465492454078,29.77395965157659,2.0210639106930233e-21,85,,20,10,800,100,100,80,40,0.2,200
fixed,NA,cat,70.8468892972654,52.52099520903995,1.3489251110967369,21.059452563517805,0.19168801428839044,85,,20,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),106.0368893173596,NA,NA,NA,NA,85,,20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),73.1645025633518,NA,NA,NA,NA,85,,20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,51.70677874494966,NA,NA,NA,NA,85,,20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.6519573163227117,NA,NA,NA,NA,85,,20,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,193.91003329344952,NA,NA,NA,NA,85,,20,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),794.7791413993466,26.442748571018974,30.05660093408057,40.58313247098323,2.3623865157696708e-29,86,,20,15,800,100,100,80,40,0.2,200
fixed,NA,cat,77.02543306978933,45.2839994476381,1.7009414806405043,33.372215490052525,0.09825573236838527,86,,20,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),108.22578797264191,NA,NA,NA,NA,86,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),69.31373224967867,NA,NA,NA,NA,86,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,65.51999598431264,NA,NA,NA,NA,86,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5221089055716238,NA,NA,NA,NA,86,,20,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.83772626581285,NA,NA,NA,NA,86,,20,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),866.1439827108396,19.839039213461643,43.658564983485874,44.043500474202254,6.769451708821322e-38,87,,20,20,800,100,100,80,40,0.2,200
fixed,NA,cat,85.72389854929762,31.65147099956931,2.708370127583141,39.87156698965378,0.009912208843451904,87,,20,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),89.39870244429098,NA,NA,NA,NA,87,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),53.51707501480439,NA,NA,NA,NA,87,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,2.37138108090077,NA,NA,NA,NA,87,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999988307556156,NA,NA,NA,NA,87,,20,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.15747271863717,NA,NA,NA,NA,87,,20,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),799.0177831829708,25.71642792362454,31.07032537940266,31.721675805888104,2.5397264392173158e-25,88,"Model failed to converge with max|grad| = 0.00282984 (tol = 0.002, component 1)",20,25,800,100,100,80,40,0.2,200
fixed,NA,cat,115.49555932084682,30.806152869526642,3.749106868683194,49.684509607049364,4.6370045156350897e-4,88,"Model failed to converge with max|grad| = 0.00282984 (tol = 0.002, component 1)",20,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),87.37555619467466,NA,NA,NA,NA,88,"Model failed to converge with max|grad| = 0.00282984 (tol = 0.002, component 1)",20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),96.70310194176272,NA,NA,NA,NA,88,"Model failed to converge with max|grad| = 0.00282984 (tol = 0.002, component 1)",20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,58.987859606604566,NA,NA,NA,NA,88,"Model failed to converge with max|grad| = 0.00282984 (tol = 0.002, component 1)",20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.6698484211959171,NA,NA,NA,NA,88,"Model failed to converge with max|grad| = 0.00282984 (tol = 0.002, component 1)",20,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.6583639687296,NA,NA,NA,NA,88,"Model failed to converge with max|grad| = 0.00282984 (tol = 0.002, component 1)",20,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),792.8909914881323,24.25663353733335,32.68759410772294,32.93660750073501,1.1062057114060196e-26,89,,30,10,800,100,100,80,40,0.2,200
fixed,NA,cat,101.47973748452692,41.79005255336205,2.428322801340023,22.04501329590974,0.023779330419358227,89,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.06480752033998,NA,NA,NA,NA,89,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,61.061650458734746,NA,NA,NA,NA,89,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.6616946701433418,NA,NA,NA,NA,89,,30,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),82.09979358341113,NA,NA,NA,NA,89,,30,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.7495126628635,NA,NA,NA,NA,89,,30,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),772.9560026558743,20.90764437131523,36.97001866534284,48.263498875958305,4.572727227324126e-37,90,,30,15,800,100,100,80,40,0.2,200
fixed,NA,cat,120.64304260336704,30.619753129437647,3.9400396891959764,31.471018794583642,4.232092555091273e-4,90,,30,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),72.47943508174298,NA,NA,NA,NA,90,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.84450700139045,NA,NA,NA,NA,90,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,42.6012267609318,NA,NA,NA,NA,90,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4831238195541329,NA,NA,NA,NA,90,,30,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.35784203199213,NA,NA,NA,NA,90,,30,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),811.594415885654,23.613786756608853,34.36951575157724,59.94535097491819,3.7577229335337887e-41,91,,30,20,800,100,100,80,40,0.2,200
fixed,NA,cat,99.10731228423323,34.475007300067766,2.8747582682611474,40.32450584559641,0.006426619759247685,91,,30,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.6110893850793,NA,NA,NA,NA,91,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.38128548304304,NA,NA,NA,NA,91,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,26.429711126048183,NA,NA,NA,NA,91,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4155296859219606,NA,NA,NA,NA,91,,30,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.56988154321812,NA,NA,NA,NA,91,,30,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),785.2561402090843,22.54950585781431,34.823651797982144,54.31595472983057,7.827169966932357e-39,92,,30,25,800,100,100,80,40,0.2,200
fixed,NA,cat,168.86249470628331,27.51770348209443,6.136503898886799,50.20454566089039,1.323390867496507e-7,92,,30,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),89.84928343572554,NA,NA,NA,NA,92,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),98.0879788027913,NA,NA,NA,NA,92,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,13.568373466574219,NA,NA,NA,NA,92,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,92,,30,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.6729230397798,NA,NA,NA,NA,92,,30,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),846.5935254763467,27.022124882547693,31.32964299277298,33.98461890594393,1.1733866386454505e-26,93,"Model failed to converge with max|grad| = 0.00209638 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
fixed,NA,cat,73.22586936562352,46.576654481241675,1.5721582020261797,20.817523290969472,0.13098984605963265,93,"Model failed to converge with max|grad| = 0.00209638 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.86186015681255,NA,NA,NA,NA,93,"Model failed to converge with max|grad| = 0.00209638 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,47.37898313686368,NA,NA,NA,NA,93,"Model failed to converge with max|grad| = 0.00209638 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.0894377209917601,NA,NA,NA,NA,93,"Model failed to converge with max|grad| = 0.00209638 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),97.95390649083839,NA,NA,NA,NA,93,"Model failed to converge with max|grad| = 0.00209638 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.11518572884322,NA,NA,NA,NA,93,"Model failed to converge with max|grad| = 0.00209638 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),787.2169352407399,24.037810750360727,32.74911111565875,52.11412827970548,1.949279679688621e-36,94,"Model failed to converge with max|grad| = 0.00253538 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
fixed,NA,cat,80.46616636938738,40.024111626388404,2.010442283404362,30.5739540564274,0.05327663689553249,94,"Model failed to converge with max|grad| = 0.00253538 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),85.59334177803095,NA,NA,NA,NA,94,"Model failed to converge with max|grad| = 0.00253538 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,30.519596638169144,NA,NA,NA,NA,94,"Model failed to converge with max|grad| = 0.00253538 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.14144217424914804,NA,NA,NA,NA,94,"Model failed to converge with max|grad| = 0.00253538 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),104.4004494407688,NA,NA,NA,NA,94,"Model failed to converge with max|grad| = 0.00253538 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,193.94549843937148,NA,NA,NA,NA,94,"Model failed to converge with max|grad| = 0.00253538 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),798.7057404869005,17.681258031924354,45.17244977958012,63.744698832215796,3.9915859650381803e-50,95,,40,20,800,100,100,80,40,0.2,200
fixed,NA,cat,79.57534265157183,29.5119202339446,2.696379700838453,41.63945153757577,0.010071398747409498,95,,40,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),86.5997877106824,NA,NA,NA,NA,95,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),63.37416515876343,NA,NA,NA,NA,95,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,29.71489490863484,NA,NA,NA,NA,95,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,95,,40,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.9238429705312,NA,NA,NA,NA,95,,40,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),807.8697284831992,19.718900983486638,40.96930803393862,80.55590726948273,1.0425749425646154e-55,96,,40,25,800,100,100,80,40,0.2,200
fixed,NA,cat,132.49231317231963,29.80544525203953,4.445238514370237,49.49172707637065,4.9581066735795226e-5,96,,40,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.46894887668475,NA,NA,NA,NA,96,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.79679965385883,NA,NA,NA,NA,96,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,9.156388037893773,NA,NA,NA,NA,96,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4312205368375647,NA,NA,NA,NA,96,,40,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.4285835684254,NA,NA,NA,NA,96,,40,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),782.1167482317061,30.687828916936663,25.486219645862747,28.24105913097298,4.919648782530054e-21,97,,50,10,800,100,100,80,40,0.2,200
fixed,NA,cat,184.03238509009964,56.03023368849334,3.284519320644802,20.128467591595328,0.0036825956579871425,97,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.53882111225708,NA,NA,NA,NA,97,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,26.25999956226037,NA,NA,NA,NA,97,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5502250153283633,NA,NA,NA,NA,97,,50,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),122.07870148535744,NA,NA,NA,NA,97,,50,10,800,100,100,80,40,0.2,200
