effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),795.380918564406,16.306106976048344,48.778100115050286,100.55207916705663,8.364782532997232e-72
fixed,NA,cat,62.35273382262503,26.429515868091382,2.3592083235207535,50.55799235321071,0.022216261846717898
fixed,NA,exp,-23.798565290971517,13.214027272883458,-1.8010077321248321,89.01394651723484,0.07508807765813409
fixed,NA,cat:exp,25.016826563722486,22.758680068417657,1.0992213295549802,56.498042200303956,0.2763335823645383
ran_pars,subj_id,sd__(Intercept),97.89691384708,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,42.79607434756512,NA,NA,NA,NA
ran_pars,subj_id,sd__exp,75.38041191705551,NA,NA,NA,NA
ran_pars,subj_id,sd__cat:exp,68.41323805662763,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.2325578146719418,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).exp,0.16149783984292404,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat:exp,0.2617220650892519,NA,NA,NA,NA
ran_pars,subj_id,cor__cat.exp,0.16881022632753692,NA,NA,NA,NA
ran_pars,subj_id,cor__cat.cat:exp,0.378488844033042,NA,NA,NA,NA
ran_pars,subj_id,cor__exp.cat:exp,0.012488817780112165,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),91.1244691494308,NA,NA,NA,NA
ran_pars,item_id,sd__exp,71.37145534310488,NA,NA,NA,NA
ran_pars,item_id,cor__(Intercept).exp,-0.027122379783301606,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.44146387362287,NA,NA,NA,NA
fixed,NA,(Intercept),799.1505276004762,16.372806663773623,48.80962342080738,123.58668100525412,1.264054481696123e-82
fixed,NA,cat,17.094860825813207,23.787474354876935,0.7186496796919678,49.62632505424182,0.47572700028093684
fixed,NA,exp,29.22634415952817,13.084014856995307,2.2337443421582823,97.16809155759623,0.02779303868237097
fixed,NA,cat:exp,37.99063128603754,22.45167523422146,1.692106753269403,63.9184784730312,0.09549554461498792
ran_pars,subj_id,sd__(Intercept),113.57490397558504,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,30.885427808596194,NA,NA,NA,NA
ran_pars,subj_id,sd__exp,80.53715039186447,NA,NA,NA,NA
ran_pars,subj_id,sd__cat:exp,88.74753260811949,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.3439290877470632,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).exp,0.42301411166236574,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat:exp,0.44427039052455486,NA,NA,NA,NA
ran_pars,subj_id,cor__cat.exp,0.18352698321972669,NA,NA,NA,NA
