effect,group,term,estimate,std.error,statistic,df,p.value,rep,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
ran_pars,subj_id,cor__(Intercept).cat,-1,NA,NA,NA,NA,282,,50,10,800,50,40,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),23.95145616804172,NA,NA,NA,NA,282,,50,10,800,50,40,40,40,0.2,200
ran_pars,Residual,sd__Observation,199.03471462677192,NA,NA,NA,NA,282,,50,10,800,50,40,40,40,0.2,200
fixed,NA,(Intercept),817.0764698139292,11.023645335920294,74.12035174530736,30.788299520717906,2.872338294546352e-36,283,"Model failed to converge with max|grad| = 0.00675357 (tol = 0.002, component 1)",50,10,800,50,40,60,40,0.2,200
fixed,NA,cat,33.49011034654576,20.156465682675265,1.6615070753862833,24.259350587111477,0.10948217092978682,283,"Model failed to converge with max|grad| = 0.00675357 (tol = 0.002, component 1)",50,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),43.34323506284891,NA,NA,NA,NA,283,"Model failed to converge with max|grad| = 0.00675357 (tol = 0.002, component 1)",50,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__cat,59.36790585211298,NA,NA,NA,NA,283,"Model failed to converge with max|grad| = 0.00675357 (tol = 0.002, component 1)",50,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.22929920294065279,NA,NA,NA,NA,283,"Model failed to converge with max|grad| = 0.00675357 (tol = 0.002, component 1)",50,10,800,50,40,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),30.06524843681834,NA,NA,NA,NA,283,"Model failed to converge with max|grad| = 0.00675357 (tol = 0.002, component 1)",50,10,800,50,40,60,40,0.2,200
ran_pars,Residual,sd__Observation,196.85547439558118,NA,NA,NA,NA,283,"Model failed to converge with max|grad| = 0.00675357 (tol = 0.002, component 1)",50,10,800,50,40,60,40,0.2,200
fixed,NA,(Intercept),798.2772290322159,16.867199371485057,47.32719471981508,52.6819963181827,7.587219099508567e-45,284,,50,10,800,50,40,80,40,0.2,200
fixed,NA,cat,31.273364093644695,20.78268090048537,1.5047800735329733,21.90786898378106,0.1466624350471966,284,,50,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),97.13233492152392,NA,NA,NA,NA,284,,50,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__cat,49.338324782194725,NA,NA,NA,NA,284,,50,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.46421616482196476,NA,NA,NA,NA,284,,50,10,800,50,40,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),33.22156212596386,NA,NA,NA,NA,284,,50,10,800,50,40,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.5564322635706,NA,NA,NA,NA,284,,50,10,800,50,40,80,40,0.2,200
fixed,NA,(Intercept),824.9084308384993,16.47085115369258,50.08292668916288,52.24442015444,7.780019442751259e-46,285,,50,10,800,50,40,100,40,0.2,200
fixed,NA,cat,53.262116449606204,20.043387564171944,2.6573410447250727,19.6150271692442,0.015282967475417287,285,,50,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),92.44240835807031,NA,NA,NA,NA,285,,50,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__cat,3.387795613896573,NA,NA,NA,NA,285,,50,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.9999936533637058,NA,NA,NA,NA,285,,50,10,800,50,40,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),35.093738026426,NA,NA,NA,NA,285,,50,10,800,50,40,100,40,0.2,200
ran_pars,Residual,sd__Observation,196.97319115281172,NA,NA,NA,NA,285,,50,10,800,50,40,100,40,0.2,200
fixed,NA,(Intercept),791.6291467497326,14.512244485998973,54.5490497705903,22.918257017415478,9.179565723967292e-26,286,,50,10,800,50,60,20,40,0.2,200
fixed,NA,cat,111.76898573170641,29.172975880436315,3.831250750344595,23.32569943283512,8.381876491528243e-4,286,,50,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),29.82767362933825,NA,NA,NA,NA,286,,50,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__cat,63.17308397013938,NA,NA,NA,NA,286,,50,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.03995218073293893,NA,NA,NA,NA,286,,50,10,800,50,60,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),55.34204907515608,NA,NA,NA,NA,286,,50,10,800,50,60,20,40,0.2,200
ran_pars,Residual,sd__Observation,199.18413076042597,NA,NA,NA,NA,286,,50,10,800,50,60,20,40,0.2,200
fixed,NA,(Intercept),795.2823101628419,16.96460107666835,46.87892786683941,27.18478849574173,1.5186076597250534e-27,287,,50,10,800,50,60,40,40,0.2,200
fixed,NA,cat,20.397248849239187,31.722475349219955,0.6429904547073988,21.581836965815704,0.5270034678279947,287,,50,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),49.39788005274797,NA,NA,NA,NA,287,,50,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,sd__cat,50.16808139461412,NA,NA,NA,NA,287,,50,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.36089999326271766,NA,NA,NA,NA,287,,50,10,800,50,60,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),62.555839907618825,NA,NA,NA,NA,287,,50,10,800,50,60,40,40,0.2,200
ran_pars,Residual,sd__Observation,208.1658552428832,NA,NA,NA,NA,287,,50,10,800,50,60,40,40,0.2,200
fixed,NA,(Intercept),806.395020651108,14.246247436698699,56.60403023562638,33.5579138840345,6.940081516912318e-35,288,,50,10,800,50,60,60,40,0.2,200
fixed,NA,cat,94.40048509461141,25.87110152668663,3.6488776868366104,25.500820155944293,0.001185851199984518,288,,50,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),56.00466470237492,NA,NA,NA,NA,288,,50,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,sd__cat,73.62520885117394,NA,NA,NA,NA,288,,50,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.19045039424781346,NA,NA,NA,NA,288,,50,10,800,50,60,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),44.09358034037038,NA,NA,NA,NA,288,,50,10,800,50,60,60,40,0.2,200
ran_pars,Residual,sd__Observation,207.39557685134312,NA,NA,NA,NA,288,,50,10,800,50,60,60,40,0.2,200
fixed,NA,(Intercept),830.0096117765046,16.291058704288194,50.94878281655362,30.79135336091685,2.6801887060934085e-31,289,,50,10,800,50,60,80,40,0.2,200
fixed,NA,cat,45.88380497830743,28.996323596080423,1.582400776645691,20.883473377858966,0.12858583445792027,289,,50,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),55.84859188084483,NA,NA,NA,NA,289,,50,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.8930234134136,NA,NA,NA,NA,289,,50,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.4907304052152915,NA,NA,NA,NA,289,,50,10,800,50,60,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),57.29034741342925,NA,NA,NA,NA,289,,50,10,800,50,60,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.25134744160772,NA,NA,NA,NA,289,,50,10,800,50,60,80,40,0.2,200
fixed,NA,(Intercept),833.1369361938455,17.893815440786295,46.560049697105605,49.6576465411723,1.235917849022131e-42,290,"Model failed to converge with max|grad| = 0.00417958 (tol = 0.002, component 1)",50,10,800,50,60,100,40,0.2,200
fixed,NA,cat,98.72570620033547,26.21433517963451,3.766096127321736,23.558233082167142,9.72660311795965e-4,290,"Model failed to converge with max|grad| = 0.00417958 (tol = 0.002, component 1)",50,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),91.67461772865299,NA,NA,NA,NA,290,"Model failed to converge with max|grad| = 0.00417958 (tol = 0.002, component 1)",50,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,sd__cat,62.75973536038925,NA,NA,NA,NA,290,"Model failed to converge with max|grad| = 0.00417958 (tol = 0.002, component 1)",50,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.524526283971284,NA,NA,NA,NA,290,"Model failed to converge with max|grad| = 0.00417958 (tol = 0.002, component 1)",50,10,800,50,60,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),47.28949592014635,NA,NA,NA,NA,290,"Model failed to converge with max|grad| = 0.00417958 (tol = 0.002, component 1)",50,10,800,50,60,100,40,0.2,200
ran_pars,Residual,sd__Observation,200.72144652714266,NA,NA,NA,NA,290,"Model failed to converge with max|grad| = 0.00417958 (tol = 0.002, component 1)",50,10,800,50,60,100,40,0.2,200
fixed,NA,(Intercept),800.6253677225664,17.866614711911808,44.81125163508358,20.02075608338725,1.4821770005439298e-21,291,,50,10,800,50,80,20,40,0.2,200
fixed,NA,cat,19.1938261283255,36.05605604338017,0.53233293472899,20.57141031880947,0.6001985864624413,291,,50,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),3.6380701090951155,NA,NA,NA,NA,291,,50,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,sd__cat,34.80972326613665,NA,NA,NA,NA,291,,50,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-1,NA,NA,NA,NA,291,,50,10,800,50,80,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),74.71159516156517,NA,NA,NA,NA,291,,50,10,800,50,80,20,40,0.2,200
ran_pars,Residual,sd__Observation,199.64991260263827,NA,NA,NA,NA,291,,50,10,800,50,80,20,40,0.2,200
fixed,NA,(Intercept),785.9779023060356,15.84192459599829,49.613788876673205,23.823191507927504,1.4743238486617332e-25,292,,50,10,800,50,80,40,40,0.2,200
fixed,NA,cat,27.302045429750326,30.147649159068475,0.9056110904600273,19.92727243270765,0.37596175050861536,292,,50,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),35.428565335627304,NA,NA,NA,NA,292,,50,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,sd__cat,16.475905948339864,NA,NA,NA,NA,292,,50,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.4504291240514237,NA,NA,NA,NA,292,,50,10,800,50,80,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),61.209313546477325,NA,NA,NA,NA,292,,50,10,800,50,80,40,40,0.2,200
ran_pars,Residual,sd__Observation,196.30055228889825,NA,NA,NA,NA,292,,50,10,800,50,80,40,40,0.2,200
fixed,NA,(Intercept),791.533819048428,19.043519002673808,41.56447235079255,27.268000127348586,3.349261879900745e-26,293,,50,10,800,50,80,60,40,0.2,200
fixed,NA,cat,64.03576480619138,34.829098171416,1.8385708550658109,19.988459432725843,0.0808851423995614,293,,50,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),54.55706958705871,NA,NA,NA,NA,293,,50,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__cat,5.298692138478676,NA,NA,NA,NA,293,,50,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999980680738597,NA,NA,NA,NA,293,,50,10,800,50,80,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),72.34404051603111,NA,NA,NA,NA,293,,50,10,800,50,80,60,40,0.2,200
ran_pars,Residual,sd__Observation,203.57585627327003,NA,NA,NA,NA,293,,50,10,800,50,80,60,40,0.2,200
fixed,NA,(Intercept),816.0565437689796,22.492888964550712,36.280646076860236,35.2697008139703,1.6106675938884338e-29,294,,50,10,800,50,80,80,40,0.2,200
fixed,NA,cat,12.841426530815665,38.02932510564355,0.3376716913892852,19.920556637646364,0.7391429388838933,294,,50,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.98998439351945,NA,NA,NA,NA,294,,50,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__cat,4.319420569315685,NA,NA,NA,NA,294,,50,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.999999567779803,NA,NA,NA,NA,294,,50,10,800,50,80,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),80.62766183569593,NA,NA,NA,NA,294,,50,10,800,50,80,80,40,0.2,200
ran_pars,Residual,sd__Observation,190.84840154641492,NA,NA,NA,NA,294,,50,10,800,50,80,80,40,0.2,200
fixed,NA,(Intercept),824.1191101741699,31.669098736528756,26.022815395866914,30.043602412218736,3.641126436688833e-22,295,"Model failed to converge with max|grad| = 0.00503624 (tol = 0.002, component 1)",50,10,800,50,80,100,40,0.2,200
fixed,NA,cat,76.25518816025645,56.66654842625942,1.3456825989584997,19.987525208179353,0.19347245087021644,295,"Model failed to converge with max|grad| = 0.00503624 (tol = 0.002, component 1)",50,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),100.21550122134926,NA,NA,NA,NA,295,"Model failed to converge with max|grad| = 0.00503624 (tol = 0.002, component 1)",50,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__cat,11.878944004036601,NA,NA,NA,NA,295,"Model failed to converge with max|grad| = 0.00503624 (tol = 0.002, component 1)",50,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9991995147646557,NA,NA,NA,NA,295,"Model failed to converge with max|grad| = 0.00503624 (tol = 0.002, component 1)",50,10,800,50,80,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),123.5434393379651,NA,NA,NA,NA,295,"Model failed to converge with max|grad| = 0.00503624 (tol = 0.002, component 1)",50,10,800,50,80,100,40,0.2,200
ran_pars,Residual,sd__Observation,197.28104549222914,NA,NA,NA,NA,295,"Model failed to converge with max|grad| = 0.00503624 (tol = 0.002, component 1)",50,10,800,50,80,100,40,0.2,200
fixed,NA,(Intercept),770.8340532291181,21.797245298743572,35.363828899679824,19.96641784308533,1.7490059303832748e-19,296,Model failed to converge with 1 negative eigenvalue: -2.5e+00,50,10,800,50,100,20,40,0.2,200
fixed,NA,cat,71.59153913729881,44.85957464703448,1.5959032090829577,22.164844211406134,0.12467101351909325,296,Model failed to converge with 1 negative eigenvalue: -2.5e+00,50,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),5.710712134483844,NA,NA,NA,NA,296,Model failed to converge with 1 negative eigenvalue: -2.5e+00,50,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__cat,75.6672999733577,NA,NA,NA,NA,296,Model failed to converge with 1 negative eigenvalue: -2.5e+00,50,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.6655111520974413,NA,NA,NA,NA,296,Model failed to converge with 1 negative eigenvalue: -2.5e+00,50,10,800,50,100,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),92.7032833643304,NA,NA,NA,NA,296,Model failed to converge with 1 negative eigenvalue: -2.5e+00,50,10,800,50,100,20,40,0.2,200
ran_pars,Residual,sd__Observation,211.595653607383,NA,NA,NA,NA,296,Model failed to converge with 1 negative eigenvalue: -2.5e+00,50,10,800,50,100,20,40,0.2,200
fixed,NA,(Intercept),836.189151888597,20.925992150454338,39.959355134826524,23.75474712576024,2.694867459803015e-23,297,,50,10,800,50,100,40,40,0.2,200
fixed,NA,cat,-42.90199497150491,40.3888475296442,-1.062223796804703,20.824746033497487,0.300297869357136,297,,50,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),44.60511632152251,NA,NA,NA,NA,297,,50,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__cat,44.06797420685934,NA,NA,NA,NA,297,,50,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4524149365649175,NA,NA,NA,NA,297,,50,10,800,50,100,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),84.51918982753988,NA,NA,NA,NA,297,,50,10,800,50,100,40,40,0.2,200
ran_pars,Residual,sd__Observation,202.312004054528,NA,NA,NA,NA,297,,50,10,800,50,100,40,40,0.2,200
fixed,NA,(Intercept),786.4728732567354,25.541504917666753,30.79195512527304,25.781908544542148,7.340373223249073e-22,298,"Model failed to converge with max|grad| = 0.00279846 (tol = 0.002, component 1)",50,10,800,50,100,60,40,0.2,200
fixed,NA,cat,109.51686828899496,48.0875270869117,2.277448538600416,20.614433937402353,0.033544649260810404,298,"Model failed to converge with max|grad| = 0.00279846 (tol = 0.002, component 1)",50,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),64.9488366703733,NA,NA,NA,NA,298,"Model failed to converge with max|grad| = 0.00279846 (tol = 0.002, component 1)",50,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__cat,44.94690105245245,NA,NA,NA,NA,298,"Model failed to converge with max|grad| = 0.00279846 (tol = 0.002, component 1)",50,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9557118571950838,NA,NA,NA,NA,298,"Model failed to converge with max|grad| = 0.00279846 (tol = 0.002, component 1)",50,10,800,50,100,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.31682859039277,NA,NA,NA,NA,298,"Model failed to converge with max|grad| = 0.00279846 (tol = 0.002, component 1)",50,10,800,50,100,60,40,0.2,200
ran_pars,Residual,sd__Observation,211.1037070321549,NA,NA,NA,NA,298,"Model failed to converge with max|grad| = 0.00279846 (tol = 0.002, component 1)",50,10,800,50,100,60,40,0.2,200
fixed,NA,(Intercept),803.6259264340887,27.294832666665936,29.4424199718771,27.75849166429315,1.7761295953168898e-22,299,,50,10,800,50,100,80,40,0.2,200
fixed,NA,cat,-17.67058181302726,49.912087376265916,-0.3540341176239793,19.972939382063174,0.7270233972574288,299,,50,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.1679305356612,NA,NA,NA,NA,299,,50,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,0.3830266883829563,NA,NA,NA,NA,299,,50,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999700775994947,NA,NA,NA,NA,299,,50,10,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),107.9265488986431,NA,NA,NA,NA,299,,50,10,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.98851996618464,NA,NA,NA,NA,299,,50,10,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),839.2156655258442,34.9598579879418,24.005122269527032,29.0224937041905,1.0798680392240125e-20,300,,50,10,800,50,100,100,40,0.2,200
fixed,NA,cat,98.48672212853857,63.37889631925255,1.553935581844794,20.15402954840379,0.13576313262956646,300,,50,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),105.62035775580779,NA,NA,NA,NA,300,,50,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__cat,32.07071428555593,NA,NA,NA,NA,300,,50,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3175174974597716,NA,NA,NA,NA,300,,50,10,800,50,100,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),138.64319054360845,NA,NA,NA,NA,300,,50,10,800,50,100,100,40,0.2,200
ran_pars,Residual,sd__Observation,194.88908866906573,NA,NA,NA,NA,300,,50,10,800,50,100,100,40,0.2,200
fixed,NA,(Intercept),806.5818904034129,7.854009229621477,102.69683505863235,19.91831298044438,1.2933407785721046e-28,301,Model failed to converge with 1 negative eigenvalue: -3.9e+01,50,10,800,50,20,20,40,0.2,200
fixed,NA,cat,33.05438153260662,18.426804739503975,1.7938205782223098,25.711140244308805,0.08461207332615457,301,Model failed to converge with 1 negative eigenvalue: -3.9e+01,50,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA,301,Model failed to converge with 1 negative eigenvalue: -3.9e+01,50,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__cat,68.11948656290967,NA,NA,NA,NA,301,Model failed to converge with 1 negative eigenvalue: -3.9e+01,50,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,NaN,NA,NA,NA,NA,301,Model failed to converge with 1 negative eigenvalue: -3.9e+01,50,10,800,50,20,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),20.279737222205522,NA,NA,NA,NA,301,Model failed to converge with 1 negative eigenvalue: -3.9e+01,50,10,800,50,20,20,40,0.2,200
ran_pars,Residual,sd__Observation,202.78578325142496,NA,NA,NA,NA,301,Model failed to converge with 1 negative eigenvalue: -3.9e+01,50,10,800,50,20,20,40,0.2,200
fixed,NA,(Intercept),805.9318487885139,9.108150798154423,88.48468439409449,26.396952892613854,3.462551243432622e-34,302,"Model failed to converge with max|grad| = 0.00224533 (tol = 0.002, component 1)",50,10,800,50,20,40,40,0.2,200
fixed,NA,cat,63.75676112954265,15.905135752750358,4.008564410933598,18.411888512146877,7.925822468087483e-4,302,"Model failed to converge with max|grad| = 0.00224533 (tol = 0.002, component 1)",50,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),34.95483481020328,NA,NA,NA,NA,302,"Model failed to converge with max|grad| = 0.00224533 (tol = 0.002, component 1)",50,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__cat,30.730227459636982,NA,NA,NA,NA,302,"Model failed to converge with max|grad| = 0.00224533 (tol = 0.002, component 1)",50,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.5520134446805987,NA,NA,NA,NA,302,"Model failed to converge with max|grad| = 0.00224533 (tol = 0.002, component 1)",50,10,800,50,20,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),19.415598551369165,NA,NA,NA,NA,302,"Model failed to converge with max|grad| = 0.00224533 (tol = 0.002, component 1)",50,10,800,50,20,40,40,0.2,200
ran_pars,Residual,sd__Observation,199.18164592741127,NA,NA,NA,NA,302,"Model failed to converge with max|grad| = 0.00224533 (tol = 0.002, component 1)",50,10,800,50,20,40,40,0.2,200
fixed,NA,(Intercept),796.7015145612884,11.161261882171987,71.38095342372254,50.14945264574039,4.1937113210634134e-52,303,,50,10,800,50,20,60,40,0.2,200
fixed,NA,cat,46.119913357530706,13.322667360900219,3.4617627317548187,177.40290156746667,6.724347879096247e-4,303,,50,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),65.02503029540547,NA,NA,NA,NA,303,,50,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__cat,29.545527235916158,NA,NA,NA,NA,303,,50,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,303,,50,10,800,50,20,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA,303,,50,10,800,50,20,60,40,0.2,200
ran_pars,Residual,sd__Observation,200.02168758426598,NA,NA,NA,NA,303,,50,10,800,50,20,60,40,0.2,200
fixed,NA,(Intercept),818.4260521734385,12.82342119513036,63.82275367233764,42.26437636192142,1.1695590634710444e-43,304,,50,10,800,50,20,80,40,0.2,200
fixed,NA,cat,36.94698250679964,19.182627566165337,1.9260647364059444,23.074212934312428,0.0665040828480403,304,,50,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),66.42486464889657,NA,NA,NA,NA,304,,50,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__cat,56.21106974665662,NA,NA,NA,NA,304,,50,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.08782174197179447,NA,NA,NA,NA,304,,50,10,800,50,20,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),26.4673911390403,NA,NA,NA,NA,304,,50,10,800,50,20,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.90080973196442,NA,NA,NA,NA,304,,50,10,800,50,20,80,40,0.2,200
fixed,NA,(Intercept),790.3857946031482,14.959616547817498,52.834629288573566,49.99793241684257,1.552161324922671e-45,305,,50,10,800,50,20,100,40,0.2,200
fixed,NA,cat,44.34067892973423,17.01170288217096,2.6064809170988568,50.00096682493473,0.012023081017234557,305,,50,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),95.02549480254355,NA,NA,NA,NA,305,,50,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__cat,76.36265413072708,NA,NA,NA,NA,305,,50,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.1914990367931672,NA,NA,NA,NA,305,,50,10,800,50,20,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA,305,,50,10,800,50,20,100,40,0.2,200
ran_pars,Residual,sd__Observation,207.82981982470838,NA,NA,NA,NA,305,,50,10,800,50,20,100,40,0.2,200
fixed,NA,(Intercept),805.60077130098,10.713071810148564,75.19792507484445,19.577828316820554,1.4107100428081162e-25,306,"Model failed to converge with max|grad| = 0.00272247 (tol = 0.002, component 1)",50,10,800,50,40,20,40,0.2,200
fixed,NA,cat,56.30871853840834,21.781431161046502,2.585170741172866,20.674567917692414,0.017398284797683027,306,"Model failed to converge with max|grad| = 0.00272247 (tol = 0.002, component 1)",50,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),11.271110494136572,NA,NA,NA,NA,306,"Model failed to converge with max|grad| = 0.00272247 (tol = 0.002, component 1)",50,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__cat,35.717046019720286,NA,NA,NA,NA,306,"Model failed to converge with max|grad| = 0.00272247 (tol = 0.002, component 1)",50,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.563873411686936,NA,NA,NA,NA,306,"Model failed to converge with max|grad| = 0.00272247 (tol = 0.002, component 1)",50,10,800,50,40,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),37.8921386068343,NA,NA,NA,NA,306,"Model failed to converge with max|grad| = 0.00272247 (tol = 0.002, component 1)",50,10,800,50,40,20,40,0.2,200
ran_pars,Residual,sd__Observation,201.09311416356783,NA,NA,NA,NA,306,"Model failed to converge with max|grad| = 0.00272247 (tol = 0.002, component 1)",50,10,800,50,40,20,40,0.2,200
fixed,NA,(Intercept),789.2653868090331,11.097292580451365,71.12233737077256,25.25779507477255,1.2683773059996747e-30,307,,50,10,800,50,40,40,40,0.2,200
fixed,NA,cat,48.185602017345786,20.15211676639061,2.391093827806168,20.099908095357065,0.02669255005781816,307,,50,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),33.36545952766181,NA,NA,NA,NA,307,,50,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__cat,11.33249941768297,NA,NA,NA,NA,307,,50,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,307,,50,10,800,50,40,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),34.267927867258194,NA,NA,NA,NA,307,,50,10,800,50,40,40,40,0.2,200
ran_pars,Residual,sd__Observation,205.3540377263622,NA,NA,NA,NA,307,,50,10,800,50,40,40,40,0.2,200
fixed,NA,(Intercept),823.5310499789916,11.670962396399284,70.56239425748358,36.61968084302392,9.943888635995054e-41,308,,50,10,800,50,40,60,40,0.2,200
fixed,NA,cat,63.52008136083862,18.39893124264353,3.4523788650080385,22.458751114946097,0.002219685988168093,308,,50,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),54.6543089051128,NA,NA,NA,NA,308,,50,10,800,50,40,60,40,0.2,200
