effect,group,term,estimate,std.error,statistic,df,p.value,rep,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
ran_pars,item_id,sd__(Intercept),91.97109719051477,NA,NA,NA,NA,575,"Model failed to converge with max|grad| = 0.00496535 (tol = 0.002, component 1)",100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.78962751062187,NA,NA,NA,NA,575,"Model failed to converge with max|grad| = 0.00496535 (tol = 0.002, component 1)",100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),776.5285228479005,15.400377240830677,50.422694892765854,89.79939660957335,1.151366375161596e-67,576,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,32.845352024006544,26.131151394683883,1.2569423952244445,51.42579366125623,0.21445358564734332,576,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.16932631032887,NA,NA,NA,NA,576,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,32.918186658390695,NA,NA,NA,NA,576,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.6256969148887926,NA,NA,NA,NA,576,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),89.46198472564413,NA,NA,NA,NA,576,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.13960617760878,NA,NA,NA,NA,576,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),783.9890814551313,15.55569353815,50.398851040129784,86.0475503878281,1.1708763361523272e-65,577,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,70.49233699676388,26.74073347836617,2.636140742130118,51.01210448917041,0.011082349392506123,577,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.79497712739938,NA,NA,NA,NA,577,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,28.742919667893617,NA,NA,NA,NA,577,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.03803500285481543,NA,NA,NA,NA,577,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),91.85050313684687,NA,NA,NA,NA,577,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.6374167442618,NA,NA,NA,NA,577,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),796.6663337955695,16.43475888076308,48.474476539358854,77.05642200408364,1.737012652747381e-59,578,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,52.312255780130585,29.398148720495698,1.7794404769324712,51.70205743306547,0.08104575577095802,578,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),76.10359215442122,NA,NA,NA,NA,578,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,39.39063323834148,NA,NA,NA,NA,578,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.530116292424739,NA,NA,NA,NA,578,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.91801381442072,NA,NA,NA,NA,578,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,206.0924772496466,NA,NA,NA,NA,578,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),812.6261893445716,16.48523388942535,49.29418622721759,75.67804062964844,2.8472733012303112e-59,579,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,88.63610769480783,29.689930973838493,2.9853928516341184,51.91428145864254,0.004312351337829138,579,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.68070158421156,NA,NA,NA,NA,579,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,41.86710312388523,NA,NA,NA,NA,579,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.0646010502160367,NA,NA,NA,NA,579,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.95349454135501,NA,NA,NA,NA,579,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.25311816234552,NA,NA,NA,NA,579,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),791.1443443101937,14.739562949142773,53.67488486869994,90.4986553430084,2.069975568604708e-70,580,"Model failed to converge with max|grad| = 0.0157704 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,63.25796842568663,25.309158119180335,2.499410218538526,54.48156006434906,0.015483660311482034,580,"Model failed to converge with max|grad| = 0.0157704 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.18521544860083,NA,NA,NA,NA,580,"Model failed to converge with max|grad| = 0.0157704 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,53.59232411097748,NA,NA,NA,NA,580,"Model failed to converge with max|grad| = 0.0157704 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.07156306375048681,NA,NA,NA,NA,580,"Model failed to converge with max|grad| = 0.0157704 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),85.18806666505914,NA,NA,NA,NA,580,"Model failed to converge with max|grad| = 0.0157704 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.7105728551408,NA,NA,NA,NA,580,"Model failed to converge with max|grad| = 0.0157704 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),813.9283358712272,16.445395979704177,49.49277821438437,80.41891459092338,5.380965151539011e-62,581,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,52.92521198235251,28.979377769564607,1.8263060167543297,51.37877636893963,0.07361712653021565,581,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.77041069935852,NA,NA,NA,NA,581,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,35.40180379599325,NA,NA,NA,NA,581,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.43970416497259796,NA,NA,NA,NA,581,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.68182735984993,NA,NA,NA,NA,581,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.10358750919622,NA,NA,NA,NA,581,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),820.3393365931743,16.593981538306362,49.43595572283015,80.4604126665916,5.588321976780688e-62,582,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,125.28844988038077,29.34345028036681,4.269724544431269,52.07200970914705,8.314522404668118e-5,582,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.46004147309874,NA,NA,NA,NA,582,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,43.069608931868174,NA,NA,NA,NA,582,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.0665975632218365,NA,NA,NA,NA,582,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.70579124345488,NA,NA,NA,NA,582,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.34377056016484,NA,NA,NA,NA,582,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),779.860945358444,13.950696057456984,55.90122113954232,84.62707599727884,1.3555512807429258e-68,583,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,94.8528388378503,23.97110716702772,3.9569652822845187,50.10064577307488,2.3949361262620724e-4,583,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),71.66074089153908,NA,NA,NA,NA,583,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,12.39664578874745,NA,NA,NA,NA,583,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.6261465960665811,NA,NA,NA,NA,583,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),82.16502954674986,NA,NA,NA,NA,583,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.06970512532038,NA,NA,NA,NA,583,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),799.3317989041302,16.20804367284123,49.31698205154264,90.69225274408531,2.7246154841610504e-67,584,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,25.125107064544956,27.441247280354848,0.9155963942838702,51.5559348784777,0.3641414624400072,584,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.12216657116967,NA,NA,NA,NA,584,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,35.8329222177019,NA,NA,NA,NA,584,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.25691436318726274,NA,NA,NA,NA,584,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),94.14279411673166,NA,NA,NA,NA,584,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.33478667838406,NA,NA,NA,NA,584,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),789.0182430824749,15.281909703575357,51.630866716734765,98.88350772542961,2.471059379065748e-73,585,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,-2.227958811283424,25.026423793862676,-0.08902425810553863,51.714225878385754,0.9294065091509517,585,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.4299021710042,NA,NA,NA,NA,585,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,34.76079292792319,NA,NA,NA,NA,585,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3002554646505006,NA,NA,NA,NA,585,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),85.37037543786909,NA,NA,NA,NA,585,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.45467982564915,NA,NA,NA,NA,585,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),808.7992448009217,16.94943957509369,47.71834733635733,79.9315825683758,1.6647941420643846e-60,586,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,10.298455305397452,30.056225457181274,0.3426396744351298,52.1880347519315,0.7332458001934739,586,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.57669472580311,NA,NA,NA,NA,586,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,45.202838394684406,NA,NA,NA,NA,586,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4560661171140695,NA,NA,NA,NA,586,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),103.1744960087084,NA,NA,NA,NA,586,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.94441331922428,NA,NA,NA,NA,586,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),785.9840469730734,17.572235461057964,44.728745452728646,76.80804016387462,9.253953630422797e-57,587,"Model failed to converge with max|grad| = 0.00200725 (tol = 0.002, component 1)",100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,6.290063962382699,31.600007735549735,0.19905260831016922,52.45227459363537,0.8429911927870553,587,"Model failed to converge with max|grad| = 0.00200725 (tol = 0.002, component 1)",100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.83994553585947,NA,NA,NA,NA,587,"Model failed to converge with max|grad| = 0.00200725 (tol = 0.002, component 1)",100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,49.83023606314329,NA,NA,NA,NA,587,"Model failed to converge with max|grad| = 0.00200725 (tol = 0.002, component 1)",100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.13732537151733606,NA,NA,NA,NA,587,"Model failed to converge with max|grad| = 0.00200725 (tol = 0.002, component 1)",100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),108.51663609123652,NA,NA,NA,NA,587,"Model failed to converge with max|grad| = 0.00200725 (tol = 0.002, component 1)",100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.9382440022986,NA,NA,NA,NA,587,"Model failed to converge with max|grad| = 0.00200725 (tol = 0.002, component 1)",100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),783.738322845997,16.926413068365076,46.30268206740026,77.05741235656922,5.283947605650419e-58,588,"Model failed to converge with max|grad| = 0.00230168 (tol = 0.002, component 1)",100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,68.83118469050785,30.30169902561099,2.271528887945582,51.82777882547684,0.027295632443103734,588,"Model failed to converge with max|grad| = 0.00230168 (tol = 0.002, component 1)",100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.29860112030681,NA,NA,NA,NA,588,"Model failed to converge with max|grad| = 0.00230168 (tol = 0.002, component 1)",100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,41.72045528368542,NA,NA,NA,NA,588,"Model failed to converge with max|grad| = 0.00230168 (tol = 0.002, component 1)",100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4550060703061916,NA,NA,NA,NA,588,"Model failed to converge with max|grad| = 0.00230168 (tol = 0.002, component 1)",100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),104.07829973810688,NA,NA,NA,NA,588,"Model failed to converge with max|grad| = 0.00230168 (tol = 0.002, component 1)",100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,206.7716186936111,NA,NA,NA,NA,588,"Model failed to converge with max|grad| = 0.00230168 (tol = 0.002, component 1)",100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),785.1533829839008,16.48200452572855,47.63700809317639,75.33262262685598,5.367388396217269e-58,589,"Model failed to converge with max|grad| = 0.00216315 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,82.97939447929274,29.974301823171306,2.768351201933465,53.59589484930496,0.007720108471577613,589,"Model failed to converge with max|grad| = 0.00216315 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.22793729613184,NA,NA,NA,NA,589,"Model failed to converge with max|grad| = 0.00216315 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,56.766490160656296,NA,NA,NA,NA,589,"Model failed to converge with max|grad| = 0.00216315 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.11804293878620865,NA,NA,NA,NA,589,"Model failed to converge with max|grad| = 0.00216315 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.13878691436318,NA,NA,NA,NA,589,"Model failed to converge with max|grad| = 0.00216315 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.89658854488667,NA,NA,NA,NA,589,"Model failed to converge with max|grad| = 0.00216315 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),799.388173396952,14.338569979363436,55.75089946539013,98.68371963252497,2.0593593837899045e-76,590,"Model failed to converge with max|grad| = 0.00279299 (tol = 0.002, component 1)",100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,32.548719084280165,23.674645812003707,1.374834468179332,53.483395964949196,0.17491548155798844,590,"Model failed to converge with max|grad| = 0.00279299 (tol = 0.002, component 1)",100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.00494941407753,NA,NA,NA,NA,590,"Model failed to converge with max|grad| = 0.00279299 (tol = 0.002, component 1)",100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,45.14837666388825,NA,NA,NA,NA,590,"Model failed to converge with max|grad| = 0.00279299 (tol = 0.002, component 1)",100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.017986880187584358,NA,NA,NA,NA,590,"Model failed to converge with max|grad| = 0.00279299 (tol = 0.002, component 1)",100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),79.70165721323197,NA,NA,NA,NA,590,"Model failed to converge with max|grad| = 0.00279299 (tol = 0.002, component 1)",100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.73971239835356,NA,NA,NA,NA,590,"Model failed to converge with max|grad| = 0.00279299 (tol = 0.002, component 1)",100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),797.3262621703391,16.060013215925895,49.64667534517788,83.44773929059726,9.869901952446784e-64,591,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,65.57628108231057,28.190803491533664,2.3261586390045466,53.05340619538885,0.023862842258938994,591,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.90108832568072,NA,NA,NA,NA,591,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,49.82443898994112,NA,NA,NA,NA,591,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.1754930467862077,NA,NA,NA,NA,591,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.0740264436544,NA,NA,NA,NA,591,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.3657282774954,NA,NA,NA,NA,591,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),785.0733403415228,14.776312562750624,53.13053151843864,90.86212527156835,3.207622490829184e-70,592,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,123.58499755932525,24.993265659747465,4.944731882651223,51.80374927109591,8.412955477395678e-6,592,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.77731842977596,NA,NA,NA,NA,592,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,35.078032211740876,NA,NA,NA,NA,592,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.12461904663311725,NA,NA,NA,NA,592,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),85.12154147528499,NA,NA,NA,NA,592,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.18957394577797,NA,NA,NA,NA,592,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),830.182081600191,18.58545527156034,44.66837478393895,83.32807606281094,5.561286504921866e-60,593,"Model failed to converge with max|grad| = 0.00304985 (tol = 0.002, component 1)",100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,84.83266419690877,32.27959267320208,2.6280586950322724,50.63315257469309,0.011337836647453081,593,"Model failed to converge with max|grad| = 0.00304985 (tol = 0.002, component 1)",100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),93.19409535947841,NA,NA,NA,NA,593,"Model failed to converge with max|grad| = 0.00304985 (tol = 0.002, component 1)",100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,27.75083591109216,NA,NA,NA,NA,593,"Model failed to converge with max|grad| = 0.00304985 (tol = 0.002, component 1)",100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.549859777831584,NA,NA,NA,NA,593,"Model failed to converge with max|grad| = 0.00304985 (tol = 0.002, component 1)",100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),111.89666715706997,NA,NA,NA,NA,593,"Model failed to converge with max|grad| = 0.00304985 (tol = 0.002, component 1)",100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.87212704215514,NA,NA,NA,NA,593,"Model failed to converge with max|grad| = 0.00304985 (tol = 0.002, component 1)",100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),795.6501434746871,16.98897759150489,46.83331525921496,88.24301210787539,4.092438890220999e-64,594,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,115.32062927756859,29.190731130247347,3.9505906434139875,52.473642267009815,2.3395928454625537e-4,594,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),90.04738372182968,NA,NA,NA,NA,594,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.83865722416581,NA,NA,NA,NA,594,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3866862214295154,NA,NA,NA,NA,594,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.92577667750183,NA,NA,NA,NA,594,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.94986184850129,NA,NA,NA,NA,594,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),796.8656021872224,17.35867226196225,45.905907442781775,103.12936113461623,1.846654986288863e-70,595,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,-27.67479358312974,28.240590891542073,-0.9799651037549011,53.493221283506166,0.33151472846380337,595,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),104.46341092007177,NA,NA,NA,NA,595,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,53.610756339482705,NA,NA,NA,NA,595,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.11992133498679607,NA,NA,NA,NA,595,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.00342381811733,NA,NA,NA,NA,595,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.29665644710238,NA,NA,NA,NA,595,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),780.1680669353383,13.214187942307614,59.04018244189558,104.29949686017973,5.667577809028667e-82,596,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,5.5516310125565616,20.904432956813526,0.26557194945328955,50.50591949220111,0.7916499347785477,596,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.41774473510421,NA,NA,NA,NA,596,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,19.209975683004973,NA,NA,NA,NA,596,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.15555405771784653,NA,NA,NA,NA,596,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),70.6582543893436,NA,NA,NA,NA,596,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,205.84573265101716,NA,NA,NA,NA,596,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),793.178494200696,16.474836517513364,48.144847650385955,85.02364415096747,1.7789484716414804e-63,597,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,79.83525347356998,28.662340218839525,2.785371078007612,52.50340501104442,0.007420875243723332,597,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.48715354871032,NA,NA,NA,NA,597,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.22981537514723,NA,NA,NA,NA,597,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.2757080189240965,NA,NA,NA,NA,597,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),97.95217632420149,NA,NA,NA,NA,597,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.82752783255862,NA,NA,NA,NA,597,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),800.5532566900926,14.10926446405988,56.739545759406425,93.26645031514732,4.16427788773103e-74,598,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,61.92486464275584,23.699093541456172,2.6129634255602383,52.49396561856691,0.011682401120160208,598,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.02216353884262,NA,NA,NA,NA,598,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,38.91240552065616,NA,NA,NA,NA,598,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.18489667766651985,NA,NA,NA,NA,598,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),80.1926759050829,NA,NA,NA,NA,598,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.11265623166443,NA,NA,NA,NA,598,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),811.9268179970072,17.0565451117006,47.60206786777906,82.47796517655708,9.340748718309275e-62,599,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,44.23659286284277,29.819885323041508,1.4834595231880932,51.3627985432838,0.1440631465583957,599,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.78216866720719,NA,NA,NA,NA,599,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,36.115482893691265,NA,NA,NA,NA,599,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.13606803641466392,NA,NA,NA,NA,599,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.76867436730578,NA,NA,NA,NA,599,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.70636413629123,NA,NA,NA,NA,599,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),793.5214665926309,14.037486155878073,56.528744376381866,104.70232850861524,2.7872175644976958e-80,600,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,60.2790426333803,22.55881413795971,2.672083836709695,53.38985136607363,0.009974181060757436,600,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.28719867675028,NA,NA,NA,NA,600,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,43.02935187096604,NA,NA,NA,NA,600,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.16098159334358542,NA,NA,NA,NA,600,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),75.67940795606758,NA,NA,NA,NA,600,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.6085148997303,NA,NA,NA,NA,600,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),796.5919798574224,16.469038105185167,48.36906531940203,72.8555935991348,4.034555598605739e-57,601,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,25.61443053086408,29.993607831747276,0.8539963139663387,51.84047289793425,0.3970361846248118,601,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),71.14652193336212,NA,NA,NA,NA,601,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,41.44001647294587,NA,NA,NA,NA,601,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.19361303906564975,NA,NA,NA,NA,601,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),103.0760150726805,NA,NA,NA,NA,601,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.46516587981841,NA,NA,NA,NA,601,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),797.804448626845,19.203975247346698,41.54371365048875,75.2713831712953,1.1873713948795607e-53,602,,100,25,800,70,100,80,40,0.2,200
