effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),792.2400476034479,15.547455433264586,50.95625139457929,105.44039066381083,4.2880438928111794e-76
fixed,NA,cat,66.03577421354666,24.874863237922273,2.654719086570642,52.53859291299955,0.010480709240167373
ran_pars,subj_id,sd__(Intercept),95.54931366022784,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.3557369718307519,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,41.294300993605624,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),84.42127601865462,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.59028359416882,NA,NA,NA,NA
fixed,NA,(Intercept),799.6723212520097,17.03448533274163,46.9443194573643,107.77681318539041,1.4094495427086778e-73
fixed,NA,cat,28.387724630481355,26.969044379507004,1.0526040237470322,52.083044688759195,0.2973816406930671
ran_pars,subj_id,sd__(Intercept),106.08426396843015,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,-0.2690828638508073,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,40.974913065651734,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),92.09442265250956,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.0915572952172,NA,NA,NA,NA
fixed,NA,(Intercept),805.0022903185479,13.940150306309635,57.74703088776491,127.30759480091388,3.522189562947708e-93
fixed,NA,cat,87.76091196459522,19.739700070042574,4.445909089458923,52.85489071364057,4.522820285986893e-5
ran_pars,subj_id,sd__(Intercept),100.09550082863717,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.09379523203968562,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,36.20630891258209,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),65.62063567042023,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.19167297041997,NA,NA,NA,NA
fixed,NA,(Intercept),782.3903374524616,14.290038187275774,54.750752041315224,129.25617275593794,2.6972250718919005e-91
fixed,NA,cat,28.25153140462322,20.062126317574066,1.4082022492239707,53.975986139971674,0.16480519618503725
ran_pars,subj_id,sd__(Intercept),103.96357629962445,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.13508433046053592,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,42.43248129379774,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),66.29663322712935,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.68285421631535,NA,NA,NA,NA
fixed,NA,(Intercept),814.5492708434664,16.545044193295123,49.23222091927457,118.1465295128291,1.3971022188173722e-80
fixed,NA,cat,21.96868562590457,24.98023826959135,0.879442597336921,52.45663761637125,0.38317239546933723
ran_pars,subj_id,sd__(Intercept),110.45487220608533,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.2889980098209842,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,41.315259088743204,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),84.7372242121187,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.5906256990605,NA,NA,NA,NA
fixed,NA,(Intercept),797.2088975215385,16.58675984126467,48.0629673999521,88.4628649199052,3.4967723104199177e-65
fixed,NA,cat,54.90950027434405,28.234517224288616,1.9447649782057685,50.83320959131501,0.057345695257179925
ran_pars,subj_id,sd__(Intercept),88.18339134811418,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.15535917860244144,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,27.853141918767726,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),97.32327938819793,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.0110891104789,NA,NA,NA,NA
fixed,NA,(Intercept),801.8170453847641,15.767414392445708,50.8527920575818,119.7878150177631,6.056250538597794e-83
fixed,NA,cat,61.20391230327232,23.715926013375977,2.580709362508249,53.79851616847822,0.012621187664011659
ran_pars,subj_id,sd__(Intercept),106.6086930438819,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.3736464947171846,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,47.55655315565798,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),79.64235096076096,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.2354462653258,NA,NA,NA,NA
fixed,NA,(Intercept),805.8594590014509,13.425987368800902,60.022360878581964,116.40397756597724,2.049958413663234e-89
fixed,NA,cat,9.295685217464667,20.522632929358497,0.45294798427967764,55.07593845657322,0.6523655840302944
ran_pars,subj_id,sd__(Intercept),89.79463190044066,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.35185750943424043,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,47.61612307806166,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),67.66993113004834,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.52413898235307,NA,NA,NA,NA
fixed,NA,(Intercept),814.1890958158831,15.289526621367587,53.25142602374809,131.52616483907173,7.103194179161046e-91
fixed,NA,cat,97.0062588079064,20.91597836329922,4.637902044215203,51.029492181683345,2.4814352704100796e-5
ran_pars,subj_id,sd__(Intercept),112.27616589175086,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,-0.22478218513218629,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,25.762668274265966,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),70.54094017229458,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.35816297059577,NA,NA,NA,NA
fixed,NA,(Intercept),791.3482207604607,15.260373152533733,51.85641352610505,114.83599644142002,1.590752737641695e-81
fixed,NA,cat,92.57778232379665,23.446504187949202,3.9484684617239805,53.160669963715826,2.3275071723652524e-4
ran_pars,subj_id,sd__(Intercept),100.0785965376762,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.2031095421871928,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,43.418455771093576,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),79.00224234670665,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.67873551131785,NA,NA,NA,NA
fixed,NA,(Intercept),822.8753242087621,16.020369091762987,51.364317482039205,127.13747237590309,6.86293474639972e-87
fixed,NA,cat,33.93339666652426,23.077952168638905,1.470381618722524,53.49362726327122,0.14731624586969075
ran_pars,subj_id,sd__(Intercept),113.39953165596656,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.30316523433622106,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,45.12330234415839,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),77.52715684288637,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.0970352570083,NA,NA,NA,NA
fixed,NA,(Intercept),806.8691103826096,15.019115195004895,53.72281255629231,123.85566094589352,1.1305186465229976e-87
fixed,NA,cat,26.495454461616895,22.325247128644765,1.1867933335269323,56.330885528504226,0.24029021265229442
ran_pars,subj_id,sd__(Intercept),104.40355146002342,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.0049714594481918,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,56.679305474132306,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),73.81068121493989,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,195.09577696510638,NA,NA,NA,NA
fixed,NA,(Intercept),810.2711820199644,14.51133365219235,55.83712713390405,118.82558176323863,4.0130959768693756e-87
fixed,NA,cat,61.48684051744149,21.604858275665947,2.8459728702176004,51.500496074572446,0.006341393056372147
ran_pars,subj_id,sd__(Intercept),98.01650254485533,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.11267368440903536,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,29.570381288804633,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),72.97886039051252,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.85213754219106,NA,NA,NA,NA
fixed,NA,(Intercept),821.7537542584935,13.751009667212127,59.75952123849357,116.62936389334783,2.538641308124489e-89
fixed,NA,cat,29.267477325962545,20.652282001229064,1.4171546429697586,51.511634667407485,0.16245792326380812
ran_pars,subj_id,sd__(Intercept),91.93105267659409,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.7488918758824054,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,28.65034421515517,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),69.47872034172164,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.3900047283524,NA,NA,NA,NA
fixed,NA,(Intercept),788.2955315626162,14.521879522098967,54.283299235681675,122.10188159393073,2.399925872728828e-87
fixed,NA,cat,60.6231104081138,21.170568581265737,2.8635560814252488,51.2119059624795,0.006057528265217571
ran_pars,subj_id,sd__(Intercept),100.3288228035838,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.031041305427237844,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,26.996188699179854,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),71.41960947325732,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.62089794195074,NA,NA,NA,NA
fixed,NA,(Intercept),777.0240551707647,16.956581612278566,45.824333756522456,132.27108398939401,4.87713299572484e-83
fixed,NA,cat,22.18405526197603,23.621517548060265,0.9391460653127143,53.381530110935216,0.35188595450644133
ran_pars,subj_id,sd__(Intercept),123.79082279490576,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.16162902354079225,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,45.65102814562162,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),79.51056537020312,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.0578423293759,NA,NA,NA,NA
fixed,NA,(Intercept),788.6325074096012,13.252662424910493,59.507477224141816,114.97938898108093,3.198649045247508e-88
fixed,NA,cat,57.742285212058704,20.47972280534433,2.8194856815635436,55.89023210756402,0.006642543330523276
ran_pars,subj_id,sd__(Intercept),87.8672967509141,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,-0.080081277780368,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,50.70825802744729,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),67.23458168295099,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.20818519571085,NA,NA,NA,NA
fixed,NA,(Intercept),819.2217759581217,15.882983238526283,51.57858342197268,106.07747699636094,5.996170870108132e-77
fixed,NA,cat,72.49917120427962,25.207615868334194,2.8760820373874814,51.442187656604844,0.005845888086760954
ran_pars,subj_id,sd__(Intercept),98.01938337194053,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.5919957470705111,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,32.648510239920334,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),86.04653048045324,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.38338107561026,NA,NA,NA,NA
fixed,NA,(Intercept),800.5206777003999,15.059615965439647,53.15677900004336,110.75145945910647,1.1523164867992565e-80
fixed,NA,cat,31.920447210568504,23.535335927529236,1.3562775270707406,52.88022591892483,0.1807738539937801
ran_pars,subj_id,sd__(Intercept),96.26804636756735,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.33599042729164796,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,41.76766114205086,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),79.35789201139279,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.02926795872582,NA,NA,NA,NA
fixed,NA,(Intercept),806.7304553365109,16.162355721856393,49.91416283738684,116.6927272830663,1.417390000043968e-80
fixed,NA,cat,38.20229246009494,24.84939676258043,1.5373529114244746,54.685989102056915,0.129973288396303
ran_pars,subj_id,sd__(Intercept),106.92267973651987,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.19324899149093247,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,54.68448338106114,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),83.40222711618242,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,197.21204705370553,NA,NA,NA,NA
fixed,NA,(Intercept),810.4534970305288,16.313601400464677,49.67961868968086,129.02843258049964,5.531965459836688e-86
fixed,NA,cat,37.269278739367195,23.169486811064928,1.6085500314822987,53.23507549348547,0.11362995130556108
ran_pars,subj_id,sd__(Intercept),116.94408580194236,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.18137687318141302,NA,NA,NA,NA
ran_pars,subj_id,sd__cat,43.963080689484656,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),77.86267521532429,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.525119761834,NA,NA,NA,NA
fixed,NA,(Intercept),797.3822413252283,14.182991654113561,56.22101886339048,125.96823854045438,4.382919126053769e-91
fixed,NA,cat,59.36886900489266,20.327890766578896,2.9205621816160616,52.94100840649053,0.00512429699024164
ran_pars,subj_id,sd__(Intercept),100.68162626326114,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cat,0.44700351977066993,NA,NA,NA,NA
